Arbeitnehmerin	Derivative
Arbeitgeberin	Derivative
Gerichtsreporterin	Derivative
Arsenal	Derivative
Krankenschwester	Unmarked
Goldgräberin	Derivative
Zugräuberin	Derivative
Sängerin	Derivative
Rotschopf	Compound
Verräterin	Derivative
Zahnärztin	Derivative
Spion	Unmotivated
Sanitäterin	Derivative
Kundin	Derivative
Wrestlerin	Derivative
Sonderbeauftragt	Compound
Entführerin	Derivative
Bombenlegerin	Derivative
Streithelferin	Derivative
Hexe	Derivative
Hexe	Derivative
Negerin	Derivative
Kommission	Unmotivated
Langsamleser	Unmarked
Kellnerin	Derivative
Satansbrat	Compound
Direktorin	Derivative
Fahrerin	Derivative
Schachbrett	Compound
Garderobier	Unmarked
Sheriff	Unmotivated
Schulmädchen	Compound
Spionage	Derivative
Apparat	Unmotivated
Chefin	Derivative
Chefköchin	Derivative
Chefin	Derivative
Redakteurin	Derivative
Klägerin	Derivative
Bettlerin	Derivative
Hebräerin	Derivative
Tierverhalten	Compound
Schülerin	Derivative
