source	forward	forward	forward	forward	forward	forward	backward	backward	backward	backward	backward	backward
básnířka	poetess|NOUN;poet|NOUN		dichteres|NOUN;poëet|NOUN	поэтесса|NOUN;поэт|NOUN;поэте́сса|NOUN	poeta|NOUN	poètesse|NOUN;poète|NOUN;poétesse|NOUN	poetka;básnířka;básník;básnířka	básník;básnířka;básník;básnířka;básník;básnířka	básník;básnířka;básník;básnířka;poetka;básnířka;básník;básnířka	poetka;básník;básnířka;básník;básnířka;poetka;básnířka	básník;básnířka;poetka;básnířka	poetka;básnířka;básník;básnířka;poetka;básnířka
nebásnice												
béčkařka												
bídnice												
běloška												
bicistka												
bitkařka												
nebitkařka												
ubíječka												
vybíječka												
výbojnice												
zabijačka												
židobijkyně												
nabízečka												
nabízitelka												
podbízečka												
podbízitelka												
býkovice												
bytařka												
ubytovatelka												
obyvatelka												
praobyvatelka												
dobytkářka												
dobyvatelka												
vydobytelka												
nábytkářka												
nabyvatelka												
odbytářka												
zbytkařka												
bědovatelka												
zbědovankyně												
uběhlice												
běženka												
běženkyně												
světoběžnice												
běžkyně												
souběžkyně												
koloběžkařka												
souběžnice												
běžnice												
břemenice												
caletnice												
camorristka												
kempařka												
camralka												
cancalka												
candátka												
canisterapeutka												
canyonistka												
capoeiristka												
caristka												
castristka												
cechmistryně												
cedentka												
ceditelka												
cedulářka												
cejchmistryně												
celibátnice												
cellistka												
scelovačka												
scelovatelka												
cembalistka												
cementářka												
cenařka												
cenitelka												
ocenitelka												
oceňovatelka												
podceňovatelka												
cenotvůrkyně												
centristka												
centralistka												
cenzorka												
ceremoniářka												
certifikátorka												
cesionářka												
anticestovatelka												
cestovatelka												
chacharka												
chalupnice												
chalupářka												
championka												
chaotka												
antichartistka												
chartistka												
chasnice												
chatařka												
chcankařka												
alchymistka												
biochemička												
chemička												
chemikářka												
cherubínka												
chiliastka												
chiromanka												
chiromantka												
chiropraktička												
chirurgyně												
chiruržka												
dochlazovačka												
chladnokrevnice												
chlapice												
chlastounka												
chlebodárkyně												
vychloubalka												
vychloubačka												
chlácholitelka												
chlebařka												
pochlebovačka												
chlípnice												
chmelařka												
chmelitelka												
chocholačka												
chocholice												
uchopitelka												
choreografka												
choralistka												
chóristka												
zchoulostivělkyně												
chovanka												
chovankyně												
chovatelka												
odchovanka												
odchovankyně												
přechovatelka												
přechovávačka												
přechovavatelka												
schovanka												
schovatelka												
uschovatelka												
uchovatelka												
uchovavatelka												
předvychovatelka												
převychovatelka												
převychovávatelka												
vychovatelka												
vychovavatelka												
vychovanka												
vychovankyně												
zachovatelka												
zachovavatelka												
chrchlalka												
chrlitelka												
chromajzlice												
chrostice												
chránitelka												
chráněnka												
chráněnkyně												
ochranářka												
ochrankářka												
ochránkyně												
pseudoochránkyně												
ochranitelka												
ochraňovatelka												
schraňovatelka												
záchranářka												
zachránkyně												
zachraňovatelka												
chrapounka												
chuligánka												
chundelka												
ochutnavačka												
chvalitelka												
pochvalovačka												
schvalovačka												
schvalovatelka												
vychvalovačka												
vychvalovatelka												
chvastounka												
chvástalka												
zachvatitelka												
pochybovačka												
pochybovatelka												
zpochybňovatelka												
chytařka												
zachycovatelka												
chytračka												
vychytralkyně												
zchátralkyně												
zchátrankyně												
úchylkářka												
chřupanka												
cibulářka												
cihlářka												
cigoška												
cinefilka												
cintalka												
cirkusačka												
cisterciačka												
citeristka												
citlivůstkářka												
recitátorka												
citrusářka												
civilistka												
zcivilizovankyně												
civilizátorka												
cizelérka												
cizinka												
cizačka												
odcizitelka												
zcizitelka												
zcizovatelka												
clavecinistka												
klikařka												
celnice												
klubařka												
klubistka												
cmrndalka												
cmíralka												
coachka												
konkvistadorka												
controllerka												
copařka												
couralka												
kovbojka												
ucpávačka												
vycpavačka												
creditorka												
cukrovinkářka												
cukrovkářka												
cukrářka												
cukrmistryně												
curlerka												
cvakačka												
cvalice												
cvikařka												
tělocvikářka												
cvičenka												
cvičenkyně												
cvičitelka												
předcvičitelka												
předcvičovatelka												
rozcvičovatelka												
výcvikářka												
zacvičovatelka												
cvokařka												
