dvířka												
dvojchatka												
dvojcédéčko												
dvojdomek												
dvojdomeček												
dvojfigurka												
dvojháček												
dvojička												
dvojáček												
dvojčička												
dvojkolka												
dvojkřížek												
dvojlavička												
dvojlístek												
dvojplanetka												
dvoupokojáček												
dvojrolička												
dvojsedadlovka												
dvojsedátko												
dvojstránka												
dvojtřídka												
dvojvilka												
dvojčátko												
dvouhodinka												
dvoustránka												
dvorek	yard			дворик;двор	corral	cour	dvůr;yard;dvorek;ty;ti			dvůr;dvorek;dvůr;dvorek	dvůr;dvorek	dvůr;dvorek;kuráž;soud
dvoreček												
zdvořilůstka												
dvůrek												
nádvoříčko												
dynamika	dynamics;kinetics	dynamik	kinetica;dynamica	динамика	dinámica	dynamique	dynamika;kinetika;dynamičnost;dynamika;kinetika;dynamičnost	dynamika;kinetika;dynamičnost	dynamika;kinetika;dynamičnost;dynamika;kinetika;dynamičnost	dynamika;kinetika;dynamičnost	dynamika;kinetika;dynamičnost	kinetika;dynamika;dynamicky;dynamický;dynamičnost
dámička												
dodávečka												
prodejnička												
událostka												
událůstka												
závdaveček												
déčko												
deštníček												
deštíček												
dílek												
díleček												
odděleníčko												
oddílek												
rozdílek												
údělek												
zdířka												
podivnůstka												
předškoláček												
dítko												
divadélko												
divadýlko												
diváček												
dívenka												
dívečka												
děvka												
děvečka												
děvuška												
děvčátko												
děvčička												
dívčička												
dívčinka												
ďoučátko												
dížka												
dózička												
průdušinka												
dýhovka												
dýmčička												
dědoušek												
dědek												
dědeček	grandad;granddad;gramps;grandpa;grandfather	großvater	opa;bompa;grootvader	дед	abuelo	papi;papy;aïeul;grand-papa;grand-père	dědeček;děd;děda;dědeček;děd;děda;dědeček;děd;děda;dědeček;děd;děda;dědeček;děd;děda	dědeček;děd;děda	dědeček;děd;děda;dědeček;děd;děda;dědeček;děd;děda	dědeček;děd;děda	dědeček;děd;děda	dědeček;děd;děda;dědeček;děd;děda;dědeček;děd;děda;dědeček;děd;děda;dědeček;děd;děda
dědinka												
dědáček												
dědík												
pradědek												
pradědeček												
prapradědek												
prapradědeček												
praprapradědeček												
prapraprapradědeček												
dílnička												
dílko												
dělníček												
nedělička												
nedělka												
pondělek												
výděleček												
dělíčko												
dřevníček												
dřeváček												
dřívko												
dřevíčko												
dřišťálek												
dřínek												
záděrka												
domeček												
domovinka												
domovníček												
obchoďáček												
paneláček												
džbánek												
džbáneček												
elektrárnička												
elektromotorek												
epizodka												
esenbáček												
estébáček												
etiketka												
euroturistka												
exponátek												
fabrička												
fajfčička												
fakultka												
faldík												
faldíček												
fanglička												
radiofarmaka												
fejetonek												
fenka												
feneček												
festiváleček												
fešáček												
fialinka												
fialka	violet		viool		violeta	violette;violet	fialka;purpurový		fialka		fialka	fialka;purpurový;fialka;purpurový
fiflenka												
figurka												
filmeček												
filátko												
firmička												
fistulka												
fixka												
flakonek												
flastřík												
flastříček												
flaštička												
flíček												
flintička												
flirtík												
flétnička												
fontánka	drinking fountain					fontaine	fontánka					fontánka;fontána
forbínka												
formička												
formulka												
formalitka												
fotýlek												
fotečka												
foťáček												
fotokabinka												
fotřík												
fukárek												
fošnička												
frajeřinka												
frajírek												
fráček												
fregatka												
frivolitka												
frňáček												
frontička												
frézka	miller		frees			fraise	mlynář;frézka		frézka			frézka
fujarka												
funkcička												
fyzička												
fáborek												
mikrofonek												
fórek												
ufňukánek												
fůrka												
galánečka												
galavečírek												
galérka												
gavúnek												
gejzírek												
gilotinka												
golfíček												
gondolka												
gorilka												
gořalička												
granulka												
granátek												
grešlička												
grizetka												
grošáček												
grošík												
grázlík												
gulášek												
gumička												
gumáček												
gustíčko												
gyrosek												
gáblík												
gáblíček												
hadička												
hadřík												
hadříček												
hafánek												
hafíček												
hajzlíček												
haldička												
halenka												
halouzka												
haluzka												
hambalky												
hangárek												
harfička												
harlekýnek												
harmonička												
hastrmánek												
havránek												
havířek												
hedvábíčko												
hejnko												
helikoptérka												
heslíčko												
hezounek												
hiphoperka												
hladinka												
hlásek												
rozhlásek												
hlaváček												
hlavnička												
hlavěnka												
hlávka												
škarohlídek												
hlevíček												
hložinka												
hloupůstka												
hlupáček												
hlubinka												
vyhlídečka												
vyhlídčička												
rozhlednička												
hlinka												
hliník	aluminum;al;aluminium	aluminium	aluminium	алюминий	al;número atómico 13;aluminio	alu;aluminium	hliník;hliník;hliník	hliník	hliník	hliník	hliník;hliník;hliník	hliník;hliník
hlízenka												
hlízka												
hnutíčko												
záhybek												
záhybeček												
pohnutka												
hnátek												
výhonek												
výhoneček												
záhonek												
záhoneček												
záhůnek												
hnízdečko												
hnojivka												
hoblík	plane;planer	hobel;raubank					plochý;letoun;rovina;rovný;letadlo;hoblík;rovinný;hoblík	hoblík;hoblík				
hoblinka												
hošek												
hodinka												
hodinky												
hoďka												
nehodovka												
pohodička												
pohodlíčko												
výhodička												
holička												
holoubek												
holoubátko												
holubička												
holinka												
holčička												
homolka												
horka												
pahoreček												
pohoříčko												
hornička												
hororek												
hospodyňka												
hospodářstvíčko												
hospůdka												
hostinka												
hotýlek												
hubička												
houfek												
huňáček												
houstička												
housličky												
hudeček												
houžvička												
hovádko												
hovínko												
pohovička												
hořáček												
hořeček												
hrabička												
hrabošík	vole			полёвка	campañol	campagnol	hryzec;hrabošík			hryzec;hrabošík	hryzec;hrabošík	hryzec;hrabošík
hrobařík												
hrabičky												
hřebínek												
pohrabáček												
hrádek												
hrádeček												
ohrádka												
přehrádka												
výhradička												
zahrádka												
zahrádečka												
zahradníček												
hranička												
hranolek												
hrazdička												
hrbáček												
hrbolek												
hrdlička												
hrdélko												
hrdýlko												
hrnek												
hrneček												
hrnéček												
hrníček												
kafáček												
kameňáček												
úhrnek												
hrošík												
hromádka												
hrotek												
hrudka												
hrozinka	raisin	rosine	rozijn	изюм;изюмина	acebibe;pasa;uva pasa	raisin sec	hrozinka;rozinka	hrozinka;rozinka	hrozinka;rozinka	hrozinka;rozinka;hrozinka;rozinka	hrozinka;rozinka;hrozinka;rozinka;hrozinka;rozinka	hrozinka;rozinka
hrstka												
hrstička												
hrudníček												
hruštička												
hrachovinka												
hrášek												
zpěvohříčka												
hřišťátko												
kazeťáček												
výhřička												
hrázka												
hrobeček												
hrozbička												
hroznýšek												
hubinka												
housátko												
husička												
husárek												
huseníček												
houštinka												
hvozdík	dianthus barbatus			гвоздика			hvozdík bradatý;hvozdík			hvozdík bradatý;hvozdík;hvozdíky		
hvězdička	asterisk;star	asterisk	asterisk			star;astérisque;étoile	hvězdička;hvězdička;hvězda	hvězdička	hvězdička			hvězdička;hvězda;hvězdička;hvězdička;hvězda
hvězdka												
hvězdárnička												
pohádečka												
záhadička												
hájek												
háječek												
háček												
hřbítek												
hřbitůvek												
hřebík												
hřebíček												
hříbek												
hříbeček												
hromnička												
hřebeček												
hříbátko												
hříšek												
hřídelka												
hřívečka												
hůlka												
hůlčička												
hůrka												
idylka												
ikonka												
iniciálka												
intelektuálek												
internacionálka												
intrikánek												
inzerátek												
inženýrek												
irbisek												
jabloňka												
jablůňka												
jablíčko												
jahodka												
jahůdka												
jalovička												
jarmárka												
jarka												
jatelinka												
javůrek												
jazýček												
jedlička												
pojednáníčko												
jednotka												
jehelníček												
jehlánek												
jehlička												
jehnička												
jehňátko	lambkin	lamm				lambkin	jehňátko;jehně	jehňátko;jehně				jehňátko;jehně
jelínek												
jelimánek												
jelítko												
jemnůstka												
jeskyňka												
jesličky												
jespáček												
jetelinka												
jetýlek												
jevišťátko												
jezírko												
jezevčátko												
jezevčík	dachshund	dackel;dachshund	teckel;taks;dashond	такса	teckel;dackel;dachshund	teckel	jezevčík	jezevčík;jezevčík	jezevčík;jezevčík;jezevčík	jezevčík	jezevčík;jezevčík;jezevčík	jezevčík
ječmínek												
jeřabinka												
ještěřička												
ježeček												
jiskérka												
jiskřička												
jizbička												
jizvička												
jiřinka	dahlia pinnata;dahlia	dahlie	dahlia	георгин	dahlia	dahlia	jiřina;jiřinka;jiřina;jiřinka	jiřina;jiřinka	jiřina;jiřinka	jiřina;jiřinka	jiřina;jiřinka	jiřina;jiřinka
nájemníček												
snímeček												
zajateček												
zájmeček												
zájmiček												
jolka												
jupička												
jaderníček												
jamčička												
jamička												
jitrnička												
jídelníček												
jílek												
jídelnička												
důchodek												
chodbička												
chodníček												
obchodníček												
obchůdek												
obchůdeček												
nedochůdčátko												
schůzka												
schodek												
schodeček												
schodišťátko												
schůdek												
schůdeček												
záchodek												
kablík												
kabelka												
kabinka												
kabátek												
kachlička												
kachlík												
kachlíček												
kachnička												
kachňátko												
kahánek												
kalendářík												
kalendáříček												
kalhotky												
zákalek												
kalíšek												
kamarádíček												
kamerka												
kamizolka												
kamínka												
sporáček												
kamrlíček												
kamzíček												
kanapátko												
kanapíčko												
kancelářička												
kaneček												
kančík												
kantůrek												
kanálek	duct;canaliculus;channel;canal		kanaal		vía;canal	conduit;canal;chaîne	kanálek;kanálek;kanálek;zářez;kanál;kanálek;kanál		kanálek;kanál		kanálek;kanálek;kanál	kanálek;roura;kanálek;kanál;kanálek;kanál
kanárek	canary		kanarie	канарейка	canario	canari	kanárek;kanár		kanárek;kanár	kanárek;kanár	kanárek;kanár	kanárek;kanár
kanýrek												
kapelka												
kapilárka												
kapitolka												
podkapitolka												
kapitálka												
kapitánek												
kapička	droplet		druppel	капелька	gotita	goutte	kapička		kapička	kapička	kapička	kapička
kapénka												
kaplánek												
kaplička												
kapotka												
kapřík												
kapříček												
kapradinka												
kapesníček												
kapsička												
kapslička												
kapslovka												
kapslík												
kapustička												
kapustka												
karabinka	carabiner;karabiner	karabiner;karabinerhaken	karabijnhaak	караби́н;карабин	mosquetón	mousqueton	karabinka;karabina;karabinka;karabina	karabinka;karabina;karabinka;karabina	karabinka;karabina	karabinka;karabina;karabinka;karabina	karabinka;karabina	karabinka;karabina
karabáček												
karafiátek												
karásek												
karikaturka												
karkulka												
kartička												
kartka												
kartonek												
kartáček												
kasička												
kaskádička												
kastlíček												
kastrolek												
kastrůlek												
kasárník												
kauzička												
kaviárek												
kazetka												
kašička												
kašílek												
kašnička												
kaštánek												
kbelíček												
kejháček												
kesírek												
kečupek												
keřík												
keříček												
křovíčko												
klacík												
klacíček												
klásek												
klauzurka												
klavírek												
klícka												
klenek												
klenotnička												
klenbička												
výkleneček												
klípek												
klepítko												
kleštík												
klídek												
klídeček												
klička												
klisnička												
klobouček												
slamáček												
tvrďáček												
klokánek												
poklonka												
úklonka												
úklonek												
poklopeček												
poklůpek												
záklopečka												
kloubek												
kloubeček												
klubíčko												
klouček												
klučík												
kladka	block;pulley		katrol;schijf	блок		poulie	blok;kladka;kladka		estrapáda;kladka;kladka	blok;kladka		kladka
kladička												
obkladek												
kladinka												
kladívko												
